id,sha,author_date,status,score,updated_at
Red-09,953e387...62a,2020-01-28T01:12:17Z,new,,2020-01-28 01:15:01.567 UTC
Red-09,7789576...a1d,2020-01-28T01:14:38Z,new,,2020-01-28 01:15:01.567 UTC
Red-09,46c31a3...a42,2020-01-28T01:44:12Z,new,,2020-01-28 01:45:01.688 UTC
Red-09,0fa8305...301,2020-01-28T21:22:48Z,new,,2020-01-28 21:25:01.905 UTC
Red-09,3603a09...593,2020-01-28T21:39:11Z,new,,2020-01-28 21:40:01.471 UTC
Red-09,a680129...1f1,2020-01-28T21:44:48Z,new,,2020-01-28 21:45:01.577 UTC
Red-09,d2310ba...542,2020-01-28T21:49:22Z,new,,2020-01-28 21:50:01.358 UTC
Blue-15,479cd5c...525,2020-01-28T03:44:17Z,new,,2020-01-28 03:50:01.363 UTC
Blue-15,163eef8...7ec,2020-01-28T04:08:43Z,new,,2020-01-28 04:10:01.392 UTC
Blue-15,075bf72...430,2020-01-28T04:18:12Z,new,,2020-01-28 04:20:01.470 UTC
Red-08,660c6c4...d0b,2020-01-23T00:05:20Z,new,,2020-01-25 08:48:46.382374 UTC
Red-08,660c6c4...d0b,2020-01-23T00:05:20Z,new,,2020-01-25 08:52:15.662553 UTC
Red-08,660c6c4...d0b,2020-01-23T00:05:20Z,new,,2020-01-25 08:51:35.453448 UTC
Red-08,660c6c4...d0b,2020-01-23T00:05:20Z,new,,2020-01-23 00:05:20 UTC
Red-06,6abdd51...6c9,2020-01-23T00:05:21Z,new,,2020-01-25 08:48:46.382374 UTC
Red-06,6abdd51...6c9,2020-01-23T00:05:21Z,new,,2020-01-23 00:05:21 UTC
Red-06,6abdd51...6c9,2020-01-23T00:05:21Z,new,,2020-01-25 08:52:15.662553 UTC
Red-06,6abdd51...6c9,2020-01-23T00:05:21Z,new,,2020-01-25 08:51:35.453448 UTC
Red-04,6314fc2...9d1,2020-01-23T00:07:09Z,new,,2020-01-25 08:51:35.453448 UTC
Red-04,6314fc2...9d1,2020-01-23T00:07:09Z,new,,2020-01-25 08:48:46.382374 UTC
Red-04,6314fc2...9d1,2020-01-23T00:07:09Z,new,,2020-01-23 00:07:09 UTC
Red-04,6314fc2...9d1,2020-01-23T00:07:09Z,new,,2020-01-25 08:52:15.662553 UTC
Yellow-00,0799ea0...66f,2020-01-23T00:11:47Z,new,,2020-01-23 00:11:47 UTC
Yellow-00,0799ea0...66f,2020-01-23T00:11:47Z,new,,2020-01-25 08:51:35.453448 UTC
Yellow-00,0799ea0...66f,2020-01-23T00:11:47Z,new,,2020-01-25 08:52:15.662553 UTC
Yellow-00,0799ea0...66f,2020-01-23T00:11:47Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-14,0ad7cbb...7f2,2020-01-23T00:14:09Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-14,0ad7cbb...7f2,2020-01-23T00:14:09Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-14,0ad7cbb...7f2,2020-01-23T00:14:09Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-14,0ad7cbb...7f2,2020-01-23T00:14:09Z,new,,2020-01-23 00:14:09 UTC
Blue-01,af4e188...7a9,2020-01-23T00:36:11Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-01,af4e188...7a9,2020-01-23T00:36:11Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-01,af4e188...7a9,2020-01-23T00:36:11Z,new,,2020-01-23 00:36:11 UTC
Blue-01,af4e188...7a9,2020-01-23T00:36:11Z,new,,2020-01-25 08:51:35.453448 UTC
Yellow-13,a3a2d98...f53,2020-01-23T00:57:19Z,new,,2020-01-25 08:51:35.453448 UTC
Yellow-13,a3a2d98...f53,2020-01-23T00:57:19Z,new,,2020-01-23 00:57:19 UTC
Yellow-13,a3a2d98...f53,2020-01-23T00:57:19Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-13,a3a2d98...f53,2020-01-23T00:57:19Z,new,,2020-01-25 08:52:15.662553 UTC
Red-02,ec9d7e5...56f,2020-01-23T00:57:22Z,new,,2020-01-25 08:52:15.662553 UTC
Red-02,ec9d7e5...56f,2020-01-23T00:57:22Z,new,,2020-01-23 00:57:22 UTC
Red-02,ec9d7e5...56f,2020-01-23T00:57:22Z,new,,2020-01-25 08:51:35.453448 UTC
Red-02,ec9d7e5...56f,2020-01-23T00:57:22Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-02,3eefa2c...2dc,2020-01-23T01:17:08Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-02,3eefa2c...2dc,2020-01-23T01:17:08Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-02,3eefa2c...2dc,2020-01-23T01:17:08Z,new,,2020-01-23 01:17:08 UTC
Blue-02,3eefa2c...2dc,2020-01-23T01:17:08Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-09,3c21817...029,2020-01-23T02:24:25Z,new,,2020-01-25 08:51:35.453448 UTC
Yellow-09,3c21817...029,2020-01-23T02:24:25Z,new,,2020-01-25 08:52:15.662553 UTC
Yellow-09,3c21817...029,2020-01-23T02:24:25Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-09,3c21817...029,2020-01-23T02:24:25Z,new,,2020-01-23 02:24:25 UTC
Blue-03,12e53fd...590,2020-01-23T02:28:15Z,new,,2020-01-23 02:28:15 UTC
Blue-03,12e53fd...590,2020-01-23T02:28:15Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-03,12e53fd...590,2020-01-23T02:28:15Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-03,12e53fd...590,2020-01-23T02:28:15Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-06,8ec45b9...cfc,2020-01-23T02:37:31Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-06,8ec45b9...cfc,2020-01-23T02:37:31Z,new,,2020-01-23 02:37:31 UTC
Blue-06,8ec45b9...cfc,2020-01-23T02:37:31Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-06,8ec45b9...cfc,2020-01-23T02:37:31Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-08,ade850e...703,2020-01-23T03:02:29Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-08,ade850e...703,2020-01-23T03:02:29Z,new,,2020-01-23 03:02:29 UTC
Blue-08,ade850e...703,2020-01-23T03:02:29Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-08,ade850e...703,2020-01-23T03:02:29Z,new,,2020-01-25 08:48:46.382374 UTC
Red-05,aed81d0...d3a,2020-01-23T03:15:08Z,new,,2020-01-23 03:15:08 UTC
Red-05,aed81d0...d3a,2020-01-23T03:15:08Z,new,,2020-01-25 08:51:35.453448 UTC
Red-05,aed81d0...d3a,2020-01-23T03:15:08Z,new,,2020-01-25 08:48:46.382374 UTC
Red-05,aed81d0...d3a,2020-01-23T03:15:08Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-12,4ed5774...5c0,2020-01-23T03:44:20Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-12,4ed5774...5c0,2020-01-23T03:44:20Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-12,4ed5774...5c0,2020-01-23T03:44:20Z,new,,2020-01-23 03:44:20 UTC
Blue-12,4ed5774...5c0,2020-01-23T03:44:20Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-08,d572120...f93,2020-01-23T03:56:35Z,new,,2020-01-23 03:56:35 UTC
Yellow-08,d572120...f93,2020-01-23T03:56:35Z,new,,2020-01-25 08:52:15.662553 UTC
Yellow-08,d572120...f93,2020-01-23T03:56:35Z,new,,2020-01-25 08:51:35.453448 UTC
Yellow-08,d572120...f93,2020-01-23T03:56:35Z,new,,2020-01-25 08:48:46.382374 UTC
Red-00,78a572a...155,2020-01-23T04:21:55Z,new,,2020-01-25 08:52:15.662553 UTC
Red-00,78a572a...155,2020-01-23T04:21:55Z,new,,2020-01-23 04:21:55 UTC
Red-00,78a572a...155,2020-01-23T04:21:55Z,new,,2020-01-25 08:51:35.453448 UTC
Red-00,78a572a...155,2020-01-23T04:21:55Z,new,,2020-01-25 08:48:46.382374 UTC
Red-12,30fd929...b31,2020-01-23T04:50:56Z,new,,2020-01-23 04:50:56 UTC
Red-12,30fd929...b31,2020-01-23T04:50:56Z,new,,2020-01-25 08:51:35.453448 UTC
Red-12,30fd929...b31,2020-01-23T04:50:56Z,new,,2020-01-25 08:52:15.662553 UTC
Red-12,30fd929...b31,2020-01-23T04:50:56Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-16,8fb49c4...dcf,2020-01-23T05:03:33Z,new,,2020-01-23 05:03:33 UTC
Blue-16,8fb49c4...dcf,2020-01-23T05:03:33Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-16,8fb49c4...dcf,2020-01-23T05:03:33Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-16,8fb49c4...dcf,2020-01-23T05:03:33Z,new,,2020-01-25 08:51:35.453448 UTC
Red-10,d107e13...e91,2020-01-23T05:40:20Z,new,,2020-01-25 08:51:35.453448 UTC
Red-10,d107e13...e91,2020-01-23T05:40:20Z,new,,2020-01-23 05:40:20 UTC
Red-10,d107e13...e91,2020-01-23T05:40:20Z,new,,2020-01-25 08:48:46.382374 UTC
Red-10,d107e13...e91,2020-01-23T05:40:20Z,new,,2020-01-25 08:52:15.662553 UTC
Yellow-04,025d444...64a,2020-01-23T06:05:36Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-04,025d444...64a,2020-01-23T06:05:36Z,new,,2020-01-25 08:51:35.453448 UTC
Yellow-04,025d444...64a,2020-01-23T06:05:36Z,new,,2020-01-25 08:52:15.662553 UTC
Yellow-04,025d444...64a,2020-01-23T06:05:36Z,new,,2020-01-23 06:05:36 UTC
,2ec234a...01b,2020-01-23T06:12:26Z,new,,2020-01-23 06:12:26 UTC
,2ec234a...01b,2020-01-23T06:12:26Z,new,,2020-01-25 08:51:35.453448 UTC
,2ec234a...01b,2020-01-23T06:12:26Z,new,,2020-01-25 08:48:46.382374 UTC
,2ec234a...01b,2020-01-23T06:12:26Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-11,9529e03...3f3,2020-01-23T06:56:24Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-11,9529e03...3f3,2020-01-23T06:56:24Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-11,9529e03...3f3,2020-01-23T06:56:24Z,new,,2020-01-23 06:56:24 UTC
Blue-11,9529e03...3f3,2020-01-23T06:56:24Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-17,3891ad0...0d2,2020-01-23T07:32:05Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-17,3891ad0...0d2,2020-01-23T07:32:05Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-17,3891ad0...0d2,2020-01-23T07:32:05Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-17,3891ad0...0d2,2020-01-23T07:32:05Z,new,,2020-01-23 07:32:05 UTC
Blue-04,9ad1147...1bb,2020-01-23T17:31:58Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-04,9ad1147...1bb,2020-01-23T17:31:58Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-04,9ad1147...1bb,2020-01-23T17:31:58Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-04,9ad1147...1bb,2020-01-23T17:31:58Z,new,,2020-01-23 17:31:58 UTC
,72fa1f0...e48,2020-01-23T18:32:33Z,new,,2020-01-25 08:48:46.382374 UTC
,72fa1f0...e48,2020-01-23T18:32:33Z,new,,2020-01-25 08:51:35.453448 UTC
,72fa1f0...e48,2020-01-23T18:32:33Z,new,,2020-01-25 08:52:15.662553 UTC
,72fa1f0...e48,2020-01-23T18:32:33Z,new,,2020-01-23 18:32:33 UTC
Red-11,13daeea...8f3,2020-01-23T18:54:44Z,new,,2020-01-23 18:54:44 UTC
Red-11,13daeea...8f3,2020-01-23T18:54:44Z,new,,2020-01-25 08:48:46.382374 UTC
Red-11,13daeea...8f3,2020-01-23T18:54:44Z,new,,2020-01-25 08:51:35.453448 UTC
Red-11,13daeea...8f3,2020-01-23T18:54:44Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-00,73ea91d...fc7,2020-01-23T19:22:43Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-00,73ea91d...fc7,2020-01-23T19:22:43Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-00,73ea91d...fc7,2020-01-23T19:22:43Z,new,,2020-01-23 19:22:43 UTC
Blue-00,73ea91d...fc7,2020-01-23T19:22:43Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-02,d9e596d...d59,2020-01-23T19:35:21Z,new,,2020-01-23 19:35:21 UTC
Yellow-02,d9e596d...d59,2020-01-23T19:35:21Z,new,,2020-01-25 08:51:35.453448 UTC
Yellow-02,d9e596d...d59,2020-01-23T19:35:21Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-02,d9e596d...d59,2020-01-23T19:35:21Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-10,088cb1e...7e3,2020-01-23T20:10:12Z,new,,2020-01-23 20:10:12 UTC
Blue-10,088cb1e...7e3,2020-01-23T20:10:12Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-10,088cb1e...7e3,2020-01-23T20:10:12Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-10,088cb1e...7e3,2020-01-23T20:10:12Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-05,d0e0a75...c42,2020-01-23T20:29:32Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-05,d0e0a75...c42,2020-01-23T20:29:32Z,new,,2020-01-25 08:51:35.453448 UTC
Yellow-05,d0e0a75...c42,2020-01-23T20:29:32Z,new,,2020-01-25 08:52:15.662553 UTC
Yellow-05,d0e0a75...c42,2020-01-23T20:29:32Z,new,,2020-01-23 20:29:32 UTC
Blue-09,b4983d5...06f,2020-01-23T21:57:30Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-09,b4983d5...06f,2020-01-23T21:57:30Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-09,b4983d5...06f,2020-01-23T21:57:30Z,new,,2020-01-23 21:57:30 UTC
Blue-09,b4983d5...06f,2020-01-23T21:57:30Z,new,,2020-01-25 08:51:35.453448 UTC
Red-01,c5bdb8a...9d9,2020-01-23T22:53:53Z,new,,2020-01-25 08:48:46.382374 UTC
Red-01,c5bdb8a...9d9,2020-01-23T22:53:53Z,new,,2020-01-23 22:53:53 UTC
Red-01,c5bdb8a...9d9,2020-01-23T22:53:53Z,new,,2020-01-25 08:51:35.453448 UTC
Red-01,c5bdb8a...9d9,2020-01-23T22:53:53Z,new,,2020-01-25 08:52:15.662553 UTC
Yellow-07,40fb19a...8d3,2020-01-23T23:21:03Z,new,,2020-01-25 08:51:35.453448 UTC
Yellow-07,40fb19a...8d3,2020-01-23T23:21:03Z,new,,2020-01-25 08:52:15.662553 UTC
Yellow-07,40fb19a...8d3,2020-01-23T23:21:03Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-07,40fb19a...8d3,2020-01-23T23:21:03Z,new,,2020-01-23 23:21:03 UTC
Blue-15,41e37dd...66d,2020-01-24T00:05:18Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-15,41e37dd...66d,2020-01-24T00:05:18Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-15,41e37dd...66d,2020-01-24T00:05:18Z,new,,2020-01-24 00:05:18 UTC
Blue-15,41e37dd...66d,2020-01-24T00:05:18Z,new,,2020-01-25 08:51:35.453448 UTC
Red-07,236baf4...922,2020-01-24T00:22:12Z,new,,2020-01-25 08:48:46.382374 UTC
Red-07,236baf4...922,2020-01-24T00:22:12Z,new,,2020-01-24 00:22:12 UTC
Red-07,236baf4...922,2020-01-24T00:22:12Z,new,,2020-01-25 08:52:15.662553 UTC
Red-07,236baf4...922,2020-01-24T00:22:12Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-07,1c1a514...3e0,2020-01-24T02:34:00Z,new,,2020-01-24 02:34:00 UTC
Blue-07,1c1a514...3e0,2020-01-24T02:34:00Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-07,1c1a514...3e0,2020-01-24T02:34:00Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-07,1c1a514...3e0,2020-01-24T02:34:00Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-06,ce6a5b3...31f,2020-01-24T04:55:26Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-06,ce6a5b3...31f,2020-01-24T04:55:26Z,new,,2020-01-24 04:55:26 UTC
Yellow-06,ce6a5b3...31f,2020-01-24T04:55:26Z,new,,2020-01-25 08:51:35.453448 UTC
Yellow-06,ce6a5b3...31f,2020-01-24T04:55:26Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-05,d5e240f...50e,2020-01-24T07:02:57Z,new,,2020-01-24 07:02:57 UTC
Blue-05,d5e240f...50e,2020-01-24T07:02:57Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-05,d5e240f...50e,2020-01-24T07:02:57Z,new,,2020-01-25 08:52:15.662553 UTC
Blue-05,d5e240f...50e,2020-01-24T07:02:57Z,new,,2020-01-25 08:48:46.382374 UTC
Red-03,e8987f4...7d1,2020-01-24T19:01:31Z,new,,2020-01-25 08:51:35.453448 UTC
Red-03,e8987f4...7d1,2020-01-24T19:01:31Z,new,,2020-01-25 08:52:15.662553 UTC
Red-03,e8987f4...7d1,2020-01-24T19:01:31Z,new,,2020-01-25 08:48:46.382374 UTC
Red-03,e8987f4...7d1,2020-01-24T19:01:31Z,new,,2020-01-24 19:01:31 UTC
Blue-13,4a58056...25e,2020-01-24T20:29:59Z,new,,2020-01-25 08:48:46.382374 UTC
Blue-13,4a58056...25e,2020-01-24T20:29:59Z,new,,2020-01-25 08:51:35.453448 UTC
Blue-13,4a58056...25e,2020-01-24T20:29:59Z,new,,2020-01-24 20:29:59 UTC
Blue-13,4a58056...25e,2020-01-24T20:29:59Z,new,,2020-01-25 08:52:15.662553 UTC
Red-09,39d0fde...2e9,2020-01-27T02:49:22Z,new,,2020-01-27 03:00:01.469 UTC
Yellow-11,b513d3e...1ef,2020-01-27T05:10:40Z,new,,2020-01-27 05:15:01.199 UTC
Red-13,7fb3b37...ee4,2020-01-27T15:33:34Z,new,,2020-01-27 15:45:01.551 UTC
Yellow-01,73c2f50...7dc,2020-01-27T20:52:58Z,new,,2020-01-27 21:00:01.572 UTC
Yellow-12,92d965b...347,2020-01-27T22:19:10Z,new,,2020-01-27 22:30:01.517 UTC
Red-14,e88b93c...61c,2020-01-28T03:25:30Z,new,,2020-01-28 03:30:01.585 UTC
Yellow-20,fae51ff...83c,2020-01-29T07:15:52Z,new,,2020-01-29 07:17:03.052 UTC
Yellow-03,0592422...5bf,2020-01-29T08:34:42Z,new,,2020-01-29 08:45:02.970 UTC
Yellow-10,f5b280e...cce,2020-01-29T19:51:58Z,new,,2020-01-29 20:00:02.345 UTC
Blue-11,f348d9d...5b5,2020-01-26T21:24:53Z,new,,2020-01-26 21:30:01.732 UTC
Blue-11,92432c5...ab0,2020-01-26T21:45:18Z,new,,2020-01-26 21:50:01.584 UTC
Blue-11,5cd3fc7...982,2020-01-26T21:49:40Z,new,,2020-01-26 21:55:01.402 UTC
Yellow-04,bd1d41c...235,2020-01-25T08:48:21Z,new,,2020-01-25 08:50:02.740 UTC
Yellow-04,bd1d41c...235,2020-01-25T08:48:21Z,new,,2020-01-25 08:51:35.453448 UTC
Yellow-04,bd1d41c...235,2020-01-25T08:48:21Z,new,,2020-01-25 08:52:15.662553 UTC
Yellow-04,fdd5887...e86,2020-01-25T09:30:25Z,new,,2020-01-25 09:35:01.882 UTC
Yellow-04,0a0d0d9...fa5,2020-01-25T09:37:06Z,new,,2020-01-25 09:40:01.838 UTC
Yellow-04,3a6e430...dbf,2020-01-25T19:43:14Z,new,,2020-01-25 19:45:01.601 UTC
Yellow-04,e0c7018...cb3,2020-01-25T23:33:17Z,new,,2020-01-25 23:35:01.501 UTC
Yellow-04,58898d3...0ef,2020-01-26T23:28:31Z,new,,2020-01-26 23:30:01.969 UTC
Blue-03,017d175...129,2020-01-26T22:07:50Z,new,,2020-01-26 22:10:01.633 UTC
Blue-03,9c198f7...a15,2020-01-26T22:37:43Z,new,,2020-01-26 22:40:01.591 UTC
Yellow-01,b7fcf17...91b,2020-01-29T21:50:52Z,new,,2020-01-29 23:54:01.533 UTC
Yellow-01,0328c3c...b18,2020-01-29T22:20:26Z,new,,2020-01-29 23:54:01.533 UTC
Yellow-01,d0b3d9f...71b,2020-01-29T23:28:29Z,new,,2020-01-29 23:54:01.533 UTC
Yellow-01,3d8b27e...a4e,2020-01-29T23:44:39Z,new,,2020-01-29 23:54:01.533 UTC
Yellow-01,f7040ea...916,2020-01-29T23:45:16Z,new,,2020-01-29 23:54:01.533 UTC
Yellow-01,503f0bb...59a,2020-01-30T00:23:00Z,new,,2020-01-30 00:24:02.801 UTC
Yellow-01,383d19b...71e,2020-01-30T00:31:52Z,new,,2020-01-30 00:34:01.294 UTC
Yellow-01,d9ab80b...a42,2020-01-30T00:32:51Z,new,,2020-01-30 00:34:01.294 UTC
Yellow-01,5589a32...887,2020-01-30T01:34:03Z,new,,2020-01-30 01:39:01.845 UTC
Yellow-01,b356f33...12f,2020-01-30T01:45:26Z,new,,2020-01-30 01:49:01.329 UTC
Yellow-01,c57dc81...b11,2020-01-30T02:27:39Z,new,,2020-01-30 02:29:01.555 UTC
Yellow-01,344335c...cb4,2020-01-29T21:50:52Z,new,,2020-01-29 23:49:01.449 UTC
Yellow-01,7532e35...098,2020-01-29T22:20:26Z,new,,2020-01-29 23:49:01.449 UTC
Yellow-01,539b755...6e2,2020-01-29T23:28:29Z,new,,2020-01-29 23:49:01.449 UTC
Yellow-01,28ecbdc...889,2020-01-29T23:44:39Z,new,,2020-01-29 23:49:01.449 UTC
Yellow-01,2554406...c06,2020-01-29T23:45:16Z,new,,2020-01-29 23:49:01.449 UTC
Blue-04,b11052d...4a7,2020-01-29T08:16:34Z,new,,2020-01-29 08:20:01.368 UTC
Blue-04,7a8264f...f7a,2020-01-29T08:37:09Z,new,,2020-01-29 08:40:01.229 UTC
Blue-04,f6c5c51...7ee,2020-01-29T11:22:36Z,new,,2020-01-29 11:25:02.513 UTC
Blue-04,fb6ced4...c18,2020-01-29T11:31:18Z,new,,2020-01-29 11:35:02.668 UTC
Red-00,ad6b092...8a6,2020-01-25T00:14:36Z,new,,2020-01-25 00:14:36 UTC
Red-00,ad6b092...8a6,2020-01-25T00:14:36Z,new,,2020-01-25 08:51:35.453448 UTC
Red-00,ad6b092...8a6,2020-01-25T00:14:36Z,new,,2020-01-25 08:48:46.382374 UTC
Red-00,ad6b092...8a6,2020-01-25T00:14:36Z,new,,2020-01-25 08:52:15.662553 UTC
Red-00,f1d3156...9ab,2020-01-25T00:19:57Z,new,,2020-01-25 08:48:46.382374 UTC
Red-00,f1d3156...9ab,2020-01-25T00:19:57Z,new,,2020-01-25 00:19:57 UTC
Red-00,f1d3156...9ab,2020-01-25T00:19:57Z,new,,2020-01-25 08:52:15.662553 UTC
Red-00,f1d3156...9ab,2020-01-25T00:19:57Z,new,,2020-01-25 08:51:35.453448 UTC
Red-00,21cc550...28e,2020-01-25T00:46:10Z,new,,2020-01-25 08:52:15.662553 UTC
Red-00,21cc550...28e,2020-01-25T00:46:10Z,new,,2020-01-25 08:48:46.382374 UTC
Red-00,21cc550...28e,2020-01-25T00:46:10Z,new,,2020-01-25 00:46:10 UTC
Red-00,21cc550...28e,2020-01-25T00:46:10Z,new,,2020-01-25 08:51:35.453448 UTC
Red-00,5d9d7ee...313,2020-01-25T01:18:10Z,new,,2020-01-25 08:48:46.382374 UTC
Red-00,5d9d7ee...313,2020-01-25T01:18:10Z,new,,2020-01-25 01:18:10 UTC
Red-00,5d9d7ee...313,2020-01-25T01:18:10Z,new,,2020-01-25 08:52:15.662553 UTC
Red-00,5d9d7ee...313,2020-01-25T01:18:10Z,new,,2020-01-25 08:51:35.453448 UTC
Red-00,3803a6c...940,2020-01-25T01:33:15Z,new,,2020-01-25 08:48:46.382374 UTC
Red-00,3803a6c...940,2020-01-25T01:33:15Z,new,,2020-01-25 08:52:15.662553 UTC
Red-00,3803a6c...940,2020-01-25T01:33:15Z,new,,2020-01-25 01:33:15 UTC
Red-00,3803a6c...940,2020-01-25T01:33:15Z,new,,2020-01-25 08:51:35.453448 UTC
Red-00,7b5bb46...1a1,2020-01-25T02:50:58Z,new,,2020-01-25 02:50:58 UTC
Red-00,7b5bb46...1a1,2020-01-25T02:50:58Z,new,,2020-01-25 08:51:35.453448 UTC
Red-00,7b5bb46...1a1,2020-01-25T02:50:58Z,new,,2020-01-25 08:52:15.662553 UTC
Red-00,7b5bb46...1a1,2020-01-25T02:50:58Z,new,,2020-01-25 08:48:46.382374 UTC
Red-00,743b8b0...063,2020-01-25T03:10:16Z,new,,2020-01-25 03:10:16 UTC
Red-00,743b8b0...063,2020-01-25T03:10:16Z,new,,2020-01-25 08:51:35.453448 UTC
Red-00,743b8b0...063,2020-01-25T03:10:16Z,new,,2020-01-25 08:52:15.662553 UTC
Red-00,743b8b0...063,2020-01-25T03:10:16Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-13,85101d9...7b4,2020-01-24T23:12:06Z,new,,2020-01-25 08:48:46.382374 UTC
Yellow-13,85101d9...7b4,2020-01-24T23:12:06Z,new,,2020-01-25 08:52:15.662553 UTC
Yellow-13,85101d9...7b4,2020-01-24T23:12:06Z,new,,2020-01-25 08:51:35.453448 UTC
Yellow-13,85101d9...7b4,2020-01-24T23:12:06Z,new,,2020-01-24 23:12:06 UTC
Yellow-13,2b30ccb...a38,2020-01-26T22:53:13Z,new,,2020-01-26 22:55:01.340 UTC
Yellow-13,a4c86a3...7d8,2020-01-26T22:59:03Z,new,,2020-01-26 23:00:01.648 UTC
Yellow-13,cf001c4...00f,2020-01-26T23:10:04Z,new,,2020-01-26 23:15:01.406 UTC
Yellow-13,3410539...edc,2020-01-26T23:20:09Z,new,,2020-01-26 23:25:01.373 UTC
Yellow-13,2f3c586...e5f,2020-01-26T23:24:56Z,new,,2020-01-26 23:30:01.969 UTC
Red-08,17ad80e...e20,2020-01-26T00:40:51Z,new,,2020-01-26 00:45:01.388 UTC
Red-08,27cea47...9b1,2020-01-26T00:51:01Z,new,,2020-01-26 00:55:01.443 UTC
Red-03,f33c912...edc,2020-01-29T07:05:10Z,new,,2020-01-29 07:10:01.340 UTC
Red-03,f69de6f...27b,2020-01-29T07:19:17Z,new,,2020-01-29 07:25:02.452 UTC
Red-03,6973f98...3dd,2020-01-29T07:24:20Z,new,,2020-01-29 07:25:02.452 UTC
Red-03,f9184f6...269,2020-01-29T07:30:28Z,new,,2020-01-29 07:35:02.871 UTC
Red-03,23f77f7...96b,2020-01-29T07:45:09Z,new,,2020-01-29 07:45:03.006 UTC
Red-03,c955dcc...de5,2020-01-29T07:54:35Z,new,,2020-01-29 07:55:02.326 UTC
Red-03,81f4df5...8da,2020-01-29T08:19:42Z,new,,2020-01-29 08:20:01.368 UTC
Red-03,cc43fff...6b9,2020-01-29T08:32:49Z,new,,2020-01-29 08:35:02.752 UTC
Red-03,e57c596...827,2020-01-29T08:51:27Z,new,,2020-01-29 08:55:02.390 UTC
Red-03,78d5e63...462,2020-01-29T18:26:47Z,new,,2020-01-29 18:30:01.596 UTC
Red-07,4bc1715...757,2020-01-24T21:33:36Z,new,,2020-01-24 21:33:36 UTC
Red-07,4bc1715...757,2020-01-24T21:33:36Z,new,,2020-01-25 08:51:35.453448 UTC
Red-07,4bc1715...757,2020-01-24T21:33:36Z,new,,2020-01-25 08:48:46.382374 UTC
